,year,source_id,experiment_id,tas
1106,1961.0,FGOALS-g3,historical,287.55877983437216
1107,1961.0,FGOALS-g3,ssp370,
1108,1961.0,UKESM1-0-LL,historical,286.52695487789885
1109,1961.0,UKESM1-0-LL,ssp370,
1110,1961.0,CanESM5,historical,286.8135028045471
1111,1961.0,CanESM5,ssp370,
1112,1961.0,ACCESS-CM2,historical,287.31943278787236
1113,1961.0,ACCESS-CM2,ssp370,
1114,1961.0,EC-Earth3,historical,287.13802265675355
1115,1961.0,EC-Earth3,ssp370,
1116,1962.0,CESM2,historical,287.4540053362071
1117,1962.0,CESM2,ssp370,
1118,1962.0,MPI-ESM1-2-LR,historical,286.86352998686044
1119,1962.0,MPI-ESM1-2-LR,ssp370,
1120,1962.0,CNRM-ESM2-1,historical,286.90200398894535
1121,1962.0,CNRM-ESM2-1,ssp370,
1122,1962.0,EC-Earth3-Veg,historical,287.1074059398729
1123,1962.0,EC-Earth3-Veg,ssp370,
1124,1962.0,FGOALS-g3,historical,287.5860237659033
1125,1962.0,FGOALS-g3,ssp370,
1126,1962.0,UKESM1-0-LL,historical,286.5294864183723
1127,1962.0,UKESM1-0-LL,ssp370,
1128,1962.0,CanESM5,historical,286.86977886987086
1129,1962.0,CanESM5,ssp370,
1130,1962.0,ACCESS-CM2,historical,287.1465486611413
1131,1962.0,ACCESS-CM2,ssp370,
1132,1962.0,EC-Earth3,historical,286.9135541811376
1133,1962.0,EC-Earth3,ssp370,
1134,1963.0,CESM2,historical,287.4126576584505
1135,1963.0,CESM2,ssp370,
1136,1963.0,MPI-ESM1-2-LR,historical,286.6953458179543
1137,1963.0,MPI-ESM1-2-LR,ssp370,
1138,1963.0,CNRM-ESM2-1,historical,286.72455897659734
1139,1963.0,CNRM-ESM2-1,ssp370,
1140,1963.0,EC-Earth3-Veg,historical,287.0443455716846
1141,1963.0,EC-Earth3-Veg,ssp370,
1142,1963.0,FGOALS-g3,historical,287.43797704664064
1143,1963.0,FGOALS-g3,ssp370,
1144,1963.0,UKESM1-0-LL,historical,286.45352052889297
1145,1963.0,UKESM1-0-LL,ssp370,
1146,1963.0,CanESM5,historical,286.6479774014174
1147,1963.0,CanESM5,ssp370,
1148,1963.0,ACCESS-CM2,historical,287.1289582977309
1149,1963.0,ACCESS-CM2,ssp370,
1150,1963.0,EC-Earth3,historical,286.87166799698383
1151,1963.0,EC-Earth3,ssp370,
1152,1964.0,CESM2,historical,287.26818740362273
1153,1964.0,CESM2,ssp370,
1154,1964.0,MPI-ESM1-2-LR,historical,286.6538068793063
1155,1964.0,MPI-ESM1-2-LR,ssp370,
1156,1964.0,CNRM-ESM2-1,historical,286.7634535714156
1157,1964.0,CNRM-ESM2-1,ssp370,
1158,1964.0,EC-Earth3-Veg,historical,287.00168982567476
1159,1964.0,EC-Earth3-Veg,ssp370,
1160,1964.0,FGOALS-g3,historical,287.30089775033804
1161,1964.0,FGOALS-g3,ssp370,
1162,1964.0,UKESM1-0-LL,historical,286.3664132364571
1163,1964.0,UKESM1-0-LL,ssp370,
1164,1964.0,CanESM5,historical,286.61371432015136
1165,1964.0,CanESM5,ssp370,
1166,1964.0,ACCESS-CM2,historical,287.07508969330377
1167,1964.0,ACCESS-CM2,ssp370,
1168,1964.0,EC-Earth3,historical,286.9242763982372
1169,1964.0,EC-Earth3,ssp370,
1170,1965.0,CESM2,historical,287.2413812980892
1171,1965.0,CESM2,ssp370,
1172,1965.0,MPI-ESM1-2-LR,historical,286.7527991847014
1173,1965.0,MPI-ESM1-2-LR,ssp370,
1174,1965.0,CNRM-ESM2-1,historical,286.6734477609998
1175,1965.0,CNRM-ESM2-1,ssp370,
1176,1965.0,EC-Earth3-Veg,historical,287.01087199270825
1177,1965.0,EC-Earth3-Veg,ssp370,
1178,1965.0,FGOALS-g3,historical,287.41395608265873
1179,1965.0,FGOALS-g3,ssp370,
1180,1965.0,UKESM1-0-LL,historical,286.32380873827304
1181,1965.0,UKESM1-0-LL,ssp370,
1182,1965.0,CanESM5,historical,286.762405696606
1183,1965.0,CanESM5,ssp370,
1184,1965.0,ACCESS-CM2,historical,287.03727006465414
1185,1965.0,ACCESS-CM2,ssp370,
1186,1965.0,EC-Earth3,historical,286.88127961986
1187,1965.0,EC-Earth3,ssp370,
1188,1966.0,CESM2,historical,287.1504263864861
1189,1966.0,CESM2,ssp370,
1190,1966.0,MPI-ESM1-2-LR,historical,286.82333910382823
1191,1966.0,MPI-ESM1-2-LR,ssp370,
1192,1966.0,CNRM-ESM2-1,historical,286.9300087991515
1193,1966.0,CNRM-ESM2-1,ssp370,
1194,1966.0,EC-Earth3-Veg,historical,287.1305912598696
1195,1966.0,EC-Earth3-Veg,ssp370,
1196,1966.0,FGOALS-g3,historical,287.4548787577236
1197,1966.0,FGOALS-g3,ssp370,
1198,1966.0,UKESM1-0-LL,historical,286.39048053298393
1199,1966.0,UKESM1-0-LL,ssp370,
1200,1966.0,CanESM5,historical,286.70729287945454
1201,1966.0,CanESM5,ssp370,
1202,1966.0,ACCESS-CM2,historical,287.2559229863079
1203,1966.0,ACCESS-CM2,ssp370,
1204,1966.0,EC-Earth3,historical,287.0821845412201
1205,1966.0,EC-Earth3,ssp370,
1206,1967.0,CESM2,historical,287.13611543092935
1207,1967.0,CESM2,ssp370,
1208,1967.0,MPI-ESM1-2-LR,historical,286.9061023527818
1209,1967.0,MPI-ESM1-2-LR,ssp370,
1210,1967.0,CNRM-ESM2-1,historical,287.0991230197683
1211,1967.0,CNRM-ESM2-1,ssp370,
1212,1967.0,EC-Earth3-Veg,historical,286.9056900343839
1213,1967.0,EC-Earth3-Veg,ssp370,
1214,1967.0,FGOALS-g3,historical,287.3062863056728
1215,1967.0,FGOALS-g3,ssp370,
1216,1967.0,UKESM1-0-LL,historical,286.25484815742163
1217,1967.0,UKESM1-0-LL,ssp370,
1218,1967.0,CanESM5,historical,286.6876299087334
1219,1967.0,CanESM5,ssp370,
1220,1967.0,ACCESS-CM2,historical,287.1926391310685
1221,1967.0,ACCESS-CM2,ssp370,
1222,1967.0,EC-Earth3,historical,286.84716643422075
1223,1967.0,EC-Earth3,ssp370,
1224,1968.0,CESM2,historical,287.2235420438453
1225,1968.0,CESM2,ssp370,
1226,1968.0,MPI-ESM1-2-LR,historical,287.028433276789
1227,1968.0,MPI-ESM1-2-LR,ssp370,
1228,1968.0,CNRM-ESM2-1,historical,286.81150224614305
1229,1968.0,CNRM-ESM2-1,ssp370,
1230,1968.0,EC-Earth3-Veg,historical,286.97054024026085
1231,1968.0,EC-Earth3-Veg,ssp370,
1232,1968.0,FGOALS-g3,historical,287.3906302986131
1233,1968.0,FGOALS-g3,ssp370,
1234,1968.0,UKESM1-0-LL,historical,286.4149191143765
1235,1968.0,UKESM1-0-LL,ssp370,
1236,1968.0,CanESM5,historical,286.7507673652454
1237,1968.0,CanESM5,ssp370,
1238,1968.0,ACCESS-CM2,historical,287.43648821643194
1239,1968.0,ACCESS-CM2,ssp370,
1240,1968.0,EC-Earth3,historical,286.76869739351645
1241,1968.0,EC-Earth3,ssp370,
1242,1969.0,CESM2,historical,287.2987248331693
1243,1969.0,CESM2,ssp370,
1244,1969.0,MPI-ESM1-2-LR,historical,287.0871840958792
1245,1969.0,MPI-ESM1-2-LR,ssp370,
1246,1969.0,CNRM-ESM2-1,historical,287.02527359046024
1247,1969.0,CNRM-ESM2-1,ssp370,
1248,1969.0,EC-Earth3-Veg,historical,287.1891086781422
1249,1969.0,EC-Earth3-Veg,ssp370,
1250,1969.0,FGOALS-g3,historical,287.46202535266804
1251,1969.0,FGOALS-g3,ssp370,
1252,1969.0,UKESM1-0-LL,historical,286.3632213759898
1253,1969.0,UKESM1-0-LL,ssp370,
1254,1969.0,CanESM5,historical,286.68891080492295
1255,1969.0,CanESM5,ssp370,
1256,1969.0,ACCESS-CM2,historical,287.2201620645683
1257,1969.0,ACCESS-CM2,ssp370,
1258,1969.0,EC-Earth3,historical,286.815037367364
1259,1969.0,EC-Earth3,ssp370,
1260,1970.0,CESM2,historical,287.46559745087006
1261,1970.0,CESM2,ssp370,
1262,1970.0,MPI-ESM1-2-LR,historical,286.98908132186153
1263,1970.0,MPI-ESM1-2-LR,ssp370,
1264,1970.0,CNRM-ESM2-1,historical,286.8266003938981
1265,1970.0,CNRM-ESM2-1,ssp370,
1266,1970.0,EC-Earth3-Veg,historical,287.2879268086169
1267,1970.0,EC-Earth3-Veg,ssp370,
1268,1970.0,FGOALS-g3,historical,287.3725950622133
1269,1970.0,FGOALS-g3,ssp370,
1270,1970.0,UKESM1-0-LL,historical,286.29254911754964
1271,1970.0,UKESM1-0-LL,ssp370,
1272,1970.0,CanESM5,historical,286.80580946299716
1273,1970.0,CanESM5,ssp370,
1274,1970.0,ACCESS-CM2,historical,287.1813493870896
1275,1970.0,ACCESS-CM2,ssp370,
1276,1970.0,EC-Earth3,historical,286.9286457891725
1277,1970.0,EC-Earth3,ssp370,
1278,1971.0,CESM2,historical,287.34781922214836
1279,1971.0,CESM2,ssp370,
1280,1971.0,MPI-ESM1-2-LR,historical,286.92162513229846
1281,1971.0,MPI-ESM1-2-LR,ssp370,
1282,1971.0,CNRM-ESM2-1,historical,286.98317442962934
1283,1971.0,CNRM-ESM2-1,ssp370,
1284,1971.0,EC-Earth3-Veg,historical,287.33102738238523
1285,1971.0,EC-Earth3-Veg,ssp370,
1286,1971.0,FGOALS-g3,historical,287.46093854113195
1287,1971.0,FGOALS-g3,ssp370,
1288,1971.0,UKESM1-0-LL,historical,286.32098311213934
1289,1971.0,UKESM1-0-LL,ssp370,
1290,1971.0,CanESM5,historical,286.83263450735654
1291,1971.0,CanESM5,ssp370,
1292,1971.0,ACCESS-CM2,historical,287.1513300343807
1293,1971.0,ACCESS-CM2,ssp370,
1294,1971.0,EC-Earth3,historical,286.85269052311236
1295,1971.0,EC-Earth3,ssp370,
1296,1972.0,CESM2,historical,287.38970572177095
1297,1972.0,CESM2,ssp370,
1298,1972.0,MPI-ESM1-2-LR,historical,286.8913675780028
1299,1972.0,MPI-ESM1-2-LR,ssp370,
1300,1972.0,CNRM-ESM2-1,historical,286.8646149853881
1301,1972.0,CNRM-ESM2-1,ssp370,
1302,1972.0,EC-Earth3-Veg,historical,287.36161562301976
1303,1972.0,EC-Earth3-Veg,ssp370,
1304,1972.0,FGOALS-g3,historical,287.56354779918377
1305,1972.0,FGOALS-g3,ssp370,
1306,1972.0,UKESM1-0-LL,historical,286.2368186978737
1307,1972.0,UKESM1-0-LL,ssp370,
1308,1972.0,CanESM5,historical,286.7991721296076
1309,1972.0,CanESM5,ssp370,
1310,1972.0,ACCESS-CM2,historical,287.1270532957249
1311,1972.0,ACCESS-CM2,ssp370,
1312,1972.0,EC-Earth3,historical,286.76992078510915
1313,1972.0,EC-Earth3,ssp370,
1314,1973.0,CESM2,historical,287.48441568945185
1315,1973.0,CESM2,ssp370,
1316,1973.0,MPI-ESM1-2-LR,historical,286.99556423140837
1317,1973.0,MPI-ESM1-2-LR,ssp370,
1318,1973.0,CNRM-ESM2-1,historical,286.9901629777217
1319,1973.0,CNRM-ESM2-1,ssp370,
1320,1973.0,EC-Earth3-Veg,historical,287.43362118025834
1321,1973.0,EC-Earth3-Veg,ssp370,
1322,1973.0,FGOALS-g3,historical,287.56680324836094
1323,1973.0,FGOALS-g3,ssp370,
1324,1973.0,UKESM1-0-LL,historical,286.21687743993795
1325,1973.0,UKESM1-0-LL,ssp370,
1326,1973.0,CanESM5,historical,286.8502310962747
1327,1973.0,CanESM5,ssp370,
1328,1973.0,ACCESS-CM2,historical,287.27972605003566
1329,1973.0,ACCESS-CM2,ssp370,
1330,1973.0,EC-Earth3,historical,286.9851832042821
1331,1973.0,EC-Earth3,ssp370,
1332,1974.0,CESM2,historical,287.4802230257566
1333,1974.0,CESM2,ssp370,
1334,1974.0,MPI-ESM1-2-LR,historical,287.1922578934894
1335,1974.0,MPI-ESM1-2-LR,ssp370,
1336,1974.0,CNRM-ESM2-1,historical,286.9156733010178
1337,1974.0,CNRM-ESM2-1,ssp370,
1338,1974.0,EC-Earth3-Veg,historical,287.4260979446469
1339,1974.0,EC-Earth3-Veg,ssp370,
1340,1974.0,FGOALS-g3,historical,287.5814609871409
1341,1974.0,FGOALS-g3,ssp370,
1342,1974.0,UKESM1-0-LL,historical,286.3231148390267
1343,1974.0,UKESM1-0-LL,ssp370,
1344,1974.0,CanESM5,historical,287.09329154628756
1345,1974.0,CanESM5,ssp370,
1346,1974.0,ACCESS-CM2,historical,287.2501271031577
1347,1974.0,ACCESS-CM2,ssp370,
1348,1974.0,EC-Earth3,historical,287.17133966204045
1349,1974.0,EC-Earth3,ssp370,
1350,1975.0,CESM2,historical,287.23745186119237
1351,1975.0,CESM2,ssp370,
1352,1975.0,MPI-ESM1-2-LR,historical,286.98244046784515
1353,1975.0,MPI-ESM1-2-LR,ssp370,
1354,1975.0,CNRM-ESM2-1,historical,286.7815900384158
1355,1975.0,CNRM-ESM2-1,ssp370,
1356,1975.0,EC-Earth3-Veg,historical,287.31739060833763
1357,1975.0,EC-Earth3-Veg,ssp370,
1358,1975.0,FGOALS-g3,historical,287.36714982660993
1359,1975.0,FGOALS-g3,ssp370,
1360,1975.0,UKESM1-0-LL,historical,286.1218555748886
1361,1975.0,UKESM1-0-LL,ssp370,
1362,1975.0,CanESM5,historical,287.04682275909175
1363,1975.0,CanESM5,ssp370,
1364,1975.0,ACCESS-CM2,historical,286.9062562604502
1365,1975.0,ACCESS-CM2,ssp370,
1366,1975.0,EC-Earth3,historical,287.1353856605552
1367,1975.0,EC-Earth3,ssp370,
1368,1976.0,CESM2,historical,287.38139124726166
1369,1976.0,CESM2,ssp370,
1370,1976.0,MPI-ESM1-2-LR,historical,286.9333456556877
1371,1976.0,MPI-ESM1-2-LR,ssp370,
1372,1976.0,CNRM-ESM2-1,historical,286.827622987454
1373,1976.0,CNRM-ESM2-1,ssp370,
1374,1976.0,EC-Earth3-Veg,historical,287.4611604366558
1375,1976.0,EC-Earth3-Veg,ssp370,
1376,1976.0,FGOALS-g3,historical,287.5558731774386
1377,1976.0,FGOALS-g3,ssp370,
1378,1976.0,UKESM1-0-LL,historical,286.22381065368853
1379,1976.0,UKESM1-0-LL,ssp370,
1380,1976.0,CanESM5,historical,286.8650411423449
1381,1976.0,CanESM5,ssp370,
1382,1976.0,ACCESS-CM2,historical,287.0060080936274
1383,1976.0,ACCESS-CM2,ssp370,
1384,1976.0,EC-Earth3,historical,287.0964438693188
1385,1976.0,EC-Earth3,ssp370,
1386,1977.0,CESM2,historical,287.43204538893315
1387,1977.0,CESM2,ssp370,
1388,1977.0,MPI-ESM1-2-LR,historical,287.26629440086714
1389,1977.0,MPI-ESM1-2-LR,ssp370,
1390,1977.0,CNRM-ESM2-1,historical,286.85022175769564
1391,1977.0,CNRM-ESM2-1,ssp370,
1392,1977.0,EC-Earth3-Veg,historical,287.5460755699008
1393,1977.0,EC-Earth3-Veg,ssp370,
1394,1977.0,FGOALS-g3,historical,287.497421648448
1395,1977.0,FGOALS-g3,ssp370,
1396,1977.0,UKESM1-0-LL,historical,286.4490305903691
1397,1977.0,UKESM1-0-LL,ssp370,
1398,1977.0,CanESM5,historical,286.86216079210425
1399,1977.0,CanESM5,ssp370,
1400,1977.0,ACCESS-CM2,historical,287.0961767216378
1401,1977.0,ACCESS-CM2,ssp370,
1402,1977.0,EC-Earth3,historical,287.2564671558196
1403,1977.0,EC-Earth3,ssp370,
1404,1978.0,CESM2,historical,287.3683406374269
1405,1978.0,CESM2,ssp370,
1406,1978.0,MPI-ESM1-2-LR,historical,287.17121214297043
1407,1978.0,MPI-ESM1-2-LR,ssp370,
1408,1978.0,CNRM-ESM2-1,historical,286.93216137384997
1409,1978.0,CNRM-ESM2-1,ssp370,
1410,1978.0,EC-Earth3-Veg,historical,287.41362338818846
1411,1978.0,EC-Earth3-Veg,ssp370,
1412,1978.0,FGOALS-g3,historical,287.4429427133735
1413,1978.0,FGOALS-g3,ssp370,
1414,1978.0,UKESM1-0-LL,historical,286.4754345456383
1415,1978.0,UKESM1-0-LL,ssp370,
1416,1978.0,CanESM5,historical,286.9832233192023
1417,1978.0,CanESM5,ssp370,
1418,1978.0,ACCESS-CM2,historical,287.15340964933137
1419,1978.0,ACCESS-CM2,ssp370,
1420,1978.0,EC-Earth3,historical,287.14540415842436
1421,1978.0,EC-Earth3,ssp370,
1422,1979.0,CESM2,historical,287.33471081942787
1423,1979.0,CESM2,ssp370,
1424,1979.0,MPI-ESM1-2-LR,historical,287.1704690833155
1425,1979.0,MPI-ESM1-2-LR,ssp370,
1426,1979.0,CNRM-ESM2-1,historical,286.99321782478904
1427,1979.0,CNRM-ESM2-1,ssp370,
1428,1979.0,EC-Earth3-Veg,historical,287.41879806446894
1429,1979.0,EC-Earth3-Veg,ssp370,
1430,1979.0,FGOALS-g3,historical,287.4399033501582
1431,1979.0,FGOALS-g3,ssp370,
1432,1979.0,UKESM1-0-LL,historical,286.6501451008871
1433,1979.0,UKESM1-0-LL,ssp370,
1434,1979.0,CanESM5,historical,286.92596729916045
1435,1979.0,CanESM5,ssp370,
1436,1979.0,ACCESS-CM2,historical,287.16444238690434
1437,1979.0,ACCESS-CM2,ssp370,
1438,1979.0,EC-Earth3,historical,287.0890287098277
1439,1979.0,EC-Earth3,ssp370,
1440,1980.0,CESM2,historical,287.3924515731364
1441,1980.0,CESM2,ssp370,
1442,1980.0,MPI-ESM1-2-LR,historical,287.1436245756218
1443,1980.0,MPI-ESM1-2-LR,ssp370,
1444,1980.0,CNRM-ESM2-1,historical,286.998360420177
1445,1980.0,CNRM-ESM2-1,ssp370,
1446,1980.0,EC-Earth3-Veg,historical,287.59104095850967
1447,1980.0,EC-Earth3-Veg,ssp370,
1448,1980.0,FGOALS-g3,historical,287.7063662969544
1449,1980.0,FGOALS-g3,ssp370,
1450,1980.0,UKESM1-0-LL,historical,286.6796241516437
1451,1980.0,UKESM1-0-LL,ssp370,
1452,1980.0,CanESM5,historical,286.96443406450203
1453,1980.0,CanESM5,ssp370,
1454,1980.0,ACCESS-CM2,historical,287.0422035269864
1455,1980.0,ACCESS-CM2,ssp370,
1456,1980.0,EC-Earth3,historical,287.09773970605215
1457,1980.0,EC-Earth3,ssp370,
1458,1981.0,CESM2,historical,287.2500157127144
1459,1981.0,CESM2,ssp370,
1460,1981.0,MPI-ESM1-2-LR,historical,287.1862320249557
1461,1981.0,MPI-ESM1-2-LR,ssp370,
1462,1981.0,CNRM-ESM2-1,historical,287.00852674405394
1463,1981.0,CNRM-ESM2-1,ssp370,
1464,1981.0,EC-Earth3-Veg,historical,287.76814528331704
1465,1981.0,EC-Earth3-Veg,ssp370,
1466,1981.0,FGOALS-g3,historical,287.64047204540054
1467,1981.0,FGOALS-g3,ssp370,
1468,1981.0,UKESM1-0-LL,historical,286.5956405429087
1469,1981.0,UKESM1-0-LL,ssp370,
1470,1981.0,CanESM5,historical,287.05776671606685
1471,1981.0,CanESM5,ssp370,
1472,1981.0,ACCESS-CM2,historical,287.2539579644353
1473,1981.0,ACCESS-CM2,ssp370,
1474,1981.0,EC-Earth3,historical,287.22730999405036
1475,1981.0,EC-Earth3,ssp370,
1476,1982.0,CESM2,historical,287.2983394398572
1477,1982.0,CESM2,ssp370,
1478,1982.0,MPI-ESM1-2-LR,historical,287.0637058336518
1479,1982.0,MPI-ESM1-2-LR,ssp370,
1480,1982.0,CNRM-ESM2-1,historical,286.91642249773435
1481,1982.0,CNRM-ESM2-1,ssp370,
1482,1982.0,EC-Earth3-Veg,historical,287.4473498054059
1483,1982.0,EC-Earth3-Veg,ssp370,
1484,1982.0,FGOALS-g3,historical,287.5778825921039
1485,1982.0,FGOALS-g3,ssp370,
1486,1982.0,UKESM1-0-LL,historical,286.5733104816447
1487,1982.0,UKESM1-0-LL,ssp370,
1488,1982.0,CanESM5,historical,287.109607594039
1489,1982.0,CanESM5,ssp370,
1490,1982.0,ACCESS-CM2,historical,287.0489653408802
1491,1982.0,ACCESS-CM2,ssp370,
1492,1982.0,EC-Earth3,historical,287.1274241013472
1493,1982.0,EC-Earth3,ssp370,
1494,1983.0,CESM2,historical,287.2665044642013
1495,1983.0,CESM2,ssp370,
1496,1983.0,MPI-ESM1-2-LR,historical,287.20384849691914
1497,1983.0,MPI-ESM1-2-LR,ssp370,
1498,1983.0,CNRM-ESM2-1,historical,286.80014937583707
1499,1983.0,CNRM-ESM2-1,ssp370,
1500,1983.0,EC-Earth3-Veg,historical,287.41146095919254
1501,1983.0,EC-Earth3-Veg,ssp370,
1502,1983.0,FGOALS-g3,historical,287.4481264125828
1503,1983.0,FGOALS-g3,ssp370,
1504,1983.0,UKESM1-0-LL,historical,286.57986726662375
1505,1983.0,UKESM1-0-LL,ssp370,
1506,1983.0,CanESM5,historical,286.96129538193594
1507,1983.0,CanESM5,ssp370,
1508,1983.0,ACCESS-CM2,historical,286.9350672478502
1509,1983.0,ACCESS-CM2,ssp370,
1510,1983.0,EC-Earth3,historical,286.92116534588496
1511,1983.0,EC-Earth3,ssp370,
1512,1984.0,CESM2,historical,287.3136251802976
1513,1984.0,CESM2,ssp370,
1514,1984.0,MPI-ESM1-2-LR,historical,287.1127175355532
1515,1984.0,MPI-ESM1-2-LR,ssp370,
1516,1984.0,CNRM-ESM2-1,historical,286.98864462746747
1517,1984.0,CNRM-ESM2-1,ssp370,
1518,1984.0,EC-Earth3-Veg,historical,287.4814362049147
1519,1984.0,EC-Earth3-Veg,ssp370,
1520,1984.0,FGOALS-g3,historical,287.479698449488
1521,1984.0,FGOALS-g3,ssp370,
1522,1984.0,UKESM1-0-LL,historical,286.54399373743536
1523,1984.0,UKESM1-0-LL,ssp370,
1524,1984.0,CanESM5,historical,287.0540738748553
1525,1984.0,CanESM5,ssp370,
1526,1984.0,ACCESS-CM2,historical,287.2014612299947
1527,1984.0,ACCESS-CM2,ssp370,
1528,1984.0,EC-Earth3,historical,287.0062972497365
1529,1984.0,EC-Earth3,ssp370,
1530,1985.0,CESM2,historical,287.57813596905277
1531,1985.0,CESM2,ssp370,
1532,1985.0,MPI-ESM1-2-LR,historical,286.93827754289913
1533,1985.0,MPI-ESM1-2-LR,ssp370,
1534,1985.0,CNRM-ESM2-1,historical,287.0828761344408
1535,1985.0,CNRM-ESM2-1,ssp370,
1536,1985.0,EC-Earth3-Veg,historical,287.55829697653934
1537,1985.0,EC-Earth3-Veg,ssp370,
1538,1985.0,FGOALS-g3,historical,287.4891951556327
1539,1985.0,FGOALS-g3,ssp370,
1540,1985.0,UKESM1-0-LL,historical,286.51997196028736
1541,1985.0,UKESM1-0-LL,ssp370,
1542,1985.0,CanESM5,historical,287.265557086735
1543,1985.0,CanESM5,ssp370,
1544,1985.0,ACCESS-CM2,historical,287.176672762059
1545,1985.0,ACCESS-CM2,ssp370,
1546,1985.0,EC-Earth3,historical,287.27115338029085
1547,1985.0,EC-Earth3,ssp370,
1548,1986.0,CESM2,historical,287.60841707223085
1549,1986.0,CESM2,ssp370,
1550,1986.0,MPI-ESM1-2-LR,historical,287.0641134650656
1551,1986.0,MPI-ESM1-2-LR,ssp370,
1552,1986.0,CNRM-ESM2-1,historical,287.1990092357357
1553,1986.0,CNRM-ESM2-1,ssp370,
1554,1986.0,EC-Earth3-Veg,historical,287.49242010797593
1555,1986.0,EC-Earth3-Veg,ssp370,
1556,1986.0,FGOALS-g3,historical,287.4319004913691
1557,1986.0,FGOALS-g3,ssp370,
1558,1986.0,UKESM1-0-LL,historical,286.60961397758007
1559,1986.0,UKESM1-0-LL,ssp370,
1560,1986.0,CanESM5,historical,287.0869197336301
1561,1986.0,CanESM5,ssp370,
1562,1986.0,ACCESS-CM2,historical,287.3135401851182
1563,1986.0,ACCESS-CM2,ssp370,
1564,1986.0,EC-Earth3,historical,287.2313918532836
1565,1986.0,EC-Earth3,ssp370,
1566,1987.0,CESM2,historical,287.64053470883687
1567,1987.0,CESM2,ssp370,
1568,1987.0,MPI-ESM1-2-LR,historical,287.07614635513795
1569,1987.0,MPI-ESM1-2-LR,ssp370,
1570,1987.0,CNRM-ESM2-1,historical,287.1402567033538
1571,1987.0,CNRM-ESM2-1,ssp370,
1572,1987.0,EC-Earth3-Veg,historical,287.48434370410763
1573,1987.0,EC-Earth3-Veg,ssp370,
1574,1987.0,FGOALS-g3,historical,287.68678036774793
1575,1987.0,FGOALS-g3,ssp370,
1576,1987.0,UKESM1-0-LL,historical,286.3561428112626
1577,1987.0,UKESM1-0-LL,ssp370,
1578,1987.0,CanESM5,historical,287.15255905929627
1579,1987.0,CanESM5,ssp370,
1580,1987.0,ACCESS-CM2,historical,287.31422732393366
1581,1987.0,ACCESS-CM2,ssp370,
1582,1987.0,EC-Earth3,historical,287.4198835170088
1583,1987.0,EC-Earth3,ssp370,
1584,1988.0,CESM2,historical,287.7039548664077
1585,1988.0,CESM2,ssp370,
1586,1988.0,MPI-ESM1-2-LR,historical,287.17276782075527
1587,1988.0,MPI-ESM1-2-LR,ssp370,
1588,1988.0,CNRM-ESM2-1,historical,287.2176360560549
1589,1988.0,CNRM-ESM2-1,ssp370,
1590,1988.0,EC-Earth3-Veg,historical,287.5236060556285
1591,1988.0,EC-Earth3-Veg,ssp370,
1592,1988.0,FGOALS-g3,historical,287.730232300862
1593,1988.0,FGOALS-g3,ssp370,
1594,1988.0,UKESM1-0-LL,historical,286.33345408786005
1595,1988.0,UKESM1-0-LL,ssp370,
1596,1988.0,CanESM5,historical,287.1952226000762
1597,1988.0,CanESM5,ssp370,
1598,1988.0,ACCESS-CM2,historical,287.476100840889
1599,1988.0,ACCESS-CM2,ssp370,
1600,1988.0,EC-Earth3,historical,287.2606299044881
1601,1988.0,EC-Earth3,ssp370,
1602,1989.0,CESM2,historical,287.725927071286
1603,1989.0,CESM2,ssp370,
1604,1989.0,MPI-ESM1-2-LR,historical,287.42398944842637
1605,1989.0,MPI-ESM1-2-LR,ssp370,
1606,1989.0,CNRM-ESM2-1,historical,287.23972934614704
1607,1989.0,CNRM-ESM2-1,ssp370,
1608,1989.0,EC-Earth3-Veg,historical,287.7014575816018
1609,1989.0,EC-Earth3-Veg,ssp370,
1610,1989.0,FGOALS-g3,historical,287.69621020447113
1611,1989.0,FGOALS-g3,ssp370,
1612,1989.0,UKESM1-0-LL,historical,286.6429674711784
1613,1989.0,UKESM1-0-LL,ssp370,
1614,1989.0,CanESM5,historical,287.5385422487205
1615,1989.0,CanESM5,ssp370,
1616,1989.0,ACCESS-CM2,historical,287.38093967066624
1617,1989.0,ACCESS-CM2,ssp370,
1618,1989.0,EC-Earth3,historical,287.44371386721974
1619,1989.0,EC-Earth3,ssp370,
1620,1990.0,CESM2,historical,287.6132628854192
1621,1990.0,CESM2,ssp370,
1622,1990.0,MPI-ESM1-2-LR,historical,287.58761880435776
1623,1990.0,MPI-ESM1-2-LR,ssp370,
1624,1990.0,CNRM-ESM2-1,historical,287.28033937483934
1625,1990.0,CNRM-ESM2-1,ssp370,
1626,1990.0,EC-Earth3-Veg,historical,287.8542630423618
1627,1990.0,EC-Earth3-Veg,ssp370,
1628,1990.0,FGOALS-g3,historical,287.8301624289709
1629,1990.0,FGOALS-g3,ssp370,
1630,1990.0,UKESM1-0-LL,historical,286.58740651226066
1631,1990.0,UKESM1-0-LL,ssp370,
1632,1990.0,CanESM5,historical,287.4456733802444
1633,1990.0,CanESM5,ssp370,
1634,1990.0,ACCESS-CM2,historical,287.4997005256216
1635,1990.0,ACCESS-CM2,ssp370,
1636,1990.0,EC-Earth3,historical,287.53833639347664
1637,1990.0,EC-Earth3,ssp370,
1638,1991.0,CESM2,historical,287.6042727244092
1639,1991.0,CESM2,ssp370,
1640,1991.0,MPI-ESM1-2-LR,historical,287.3754188134581
